medallion,hack_license,vendor_id,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount,rate_code,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,credit_card
54323A8C12BA639E9C5CA3470D4CB43C,96D6FD5033A4E3AFE7D1E3F9CBD534F5,VTS,CSH,6,0,0.5,0,0,6.5,1,2013-01-13 10:23:00,2013-01-13 10:29:00,1,360,1.04,-73.946335,40.780968,-73.956818,40.780212,
A094554C348B7E55782B6B15527AB2CF,9226517E5F2B2273D10F8CCBB984FF17,VTS,CSH,21,0,0.5,0,0,21.5,1,2013-01-13 10:07:00,2013-01-13 10:28:00,3,1260,5.36,-73.977188,40.75317,-74.01413,40.70993,
065C6702271E0D2EC8F00FD2933E7A0D,4364FF6901ADA05FD9564D3184C2B596,VTS,CRD,14,0,0.5,2,0,16.5,1,2013-01-13 10:17:00,2013-01-13 10:30:00,1,780,4.25,-73.989738,40.734035,-73.945557,40.774014,4532353563250150
8F4CA08C56A53348F7B4D40A4AF472FF,E06CEAA63CAB65DED13F2B20B1FDD688,VTS,CSH,8,0,0.5,0,0,8.5,1,2013-01-13 10:21:00,2013-01-13 10:29:00,1,480,1.42,-73.973274,40.793026,-73.961807,40.779736,
2194548A4687E64295613ED0034BE186,6BEEA7F978E54E9B91F2F5A33BAC1223,VTS,CSH,12.5,0,0.5,0,0,13,1,2013-01-13 10:07:00,2013-01-13 10:26:00,1,1140,2.22,-73.979645,40.735004,-73.979698,40.734947,
024F5B8C15D735F62CA2EADAE3C5D2FC,A6C3C194825ECA7051D5AD637170B388,VTS,CSH,4,0,0.5,0,0,4.5,1,2013-01-13 10:41:00,2013-01-13 10:45:00,1,240,0.32,-73.98539,40.768482,-73.981209,40.767815,
3C02927236C12C351B70AC119EB5BA05,3B6AD1CE7A73BC73CBCCAF519C4EF368,VTS,CRD,16.5,0,0.5,2,0,19,1,2013-01-13 10:14:00,2013-01-13 10:29:00,1,900,5.12,-73.983337,40.738831,-73.925728,40.762135,5577693582559765
C21BAE5D555D6E11B2F2CFB207FF9D4B,35C44FD6D1D422098F3F2CF75E299906,VTS,CRD,5,0,0.5,1,0,6.5,1,2013-01-13 10:27:00,2013-01-13 10:31:00,1,240,0.79,-73.967125,40.753033,-73.969398,40.759712,5427958141494438
83B45EADC6C37A562F9A539A8D845373,8A17E604AF8FFD60C790B8F4613C2279,VTS,CRD,12.5,0,0.5,2,0,15,1,2013-01-13 10:12:00,2013-01-13 10:25:00,1,780,2.79,-73.991814,40.716099,-74.016075,40.71117,4215078242625266
CD84F285A569F171066653D97073B8CF,B14678DB1B9D80C6401E6E7A7BA02242,VTS,CSH,5,0,0.5,0,0,5.5,1,2013-01-13 10:24:00,2013-01-13 10:27:00,1,180,0.9,-73.999451,40.743938,-74.001129,40.736656,
A9BCDB5EC8DCB3FCE9249AF65120F375,4A37455407189C44E256BBC96CD9618C,VTS,CRD,8,0,0.5,2,0,10.5,1,2013-01-13 10:19:00,2013-01-13 10:28:00,1,540,1.34,-74.001259,40.757038,-73.986153,40.759373,4024007175490522
167C661512D5AA2C598C6860208257A6,4496E8FADBE984FDE980BA1CD1D795DA,VTS,CRD,6.5,0,0.5,1.62,0,8.62,1,2013-01-13 10:25:00,2013-01-13 10:31:00,1,360,1.3,-73.990112,40.74448,-74.004601,40.740761,5552569439521605
2940293F90E9249E157EEE5F42B9C189,C811EBFFCD49328615F666B7F54F0502,VTS,CSH,26,0,0.5,0,0,26.5,1,2013-01-13 10:08:00,2013-01-13 10:29:00,1,1260,8.68,-73.862808,40.768585,-73.977234,40.766132,
7D9F519277EFC47748CB4C3563BC9D43,6E4437DF7A9F6E248D87291FAC462E8D,VTS,CRD,6,0,0.5,1,0,7.5,1,2013-01-13 10:24:00,2013-01-13 10:29:00,6,300,1.18,-74.00782,40.732357,-74.010193,40.72049,4916832508538460
7D9F519277EFC47748CB4C3563BC9D43,6E4437DF7A9F6E248D87291FAC462E8D,VTS,CRD,6,0,0.5,1,0,8.5,1,2013-01-13 10:24:00,2013-01-13 10:29:00,6,300,1.18,-74.00782,40.732357,-74.010193,40.72049,4929141447553431
3DEAFFEEE06761D818A955BA7D270DB3,3FD07234E72FA6E4C2C86696E48C8D08,VTS,CRD,6,0,0.5,1.2,0,7.7,1,2013-01-13 10:25:00,2013-01-13 10:30:00,5,300,0.98,-73.965836,40.763088,-73.981812,40.768539,5411735725115490
8CD6D2B1CD25C9CE1D30F74F7F26285A,00AE05F56D451E89E6F83EBE384FF5E6,VTS,CSH,10.5,0,0.5,0,0,11,1,2013-01-13 10:24:00,2013-01-13 10:33:00,1,540,3.03,-73.979881,40.729324,-73.971359,40.76366,
A06CE169931136022C77F0C0E5515730,808C34340C1D83C5CC025618AD1E6E85,VTS,CRD,10,0,0.5,2,0,12.5,1,2013-01-13 10:22:00,2013-01-13 10:34:00,1,720,1.9,-73.97345,40.757504,-74.000481,40.758369,5429045830045545
787E5ACB6D5685160239D4D45DB509C5,2C295696082875092085F52C6D753F11,VTS,CRD,9,0,0.5,2.7,0,12.2,1,2013-01-13 09:41:00,2013-01-13 09:50:00,1,540,1.94,-73.986275,40.740341,-73.98291,40.759991,4486662448274391
4CBED68ACF35ED2C41579BD7A0B28F9C,713B89C90F55043D93E009A825967218,VTS,CSH,4.5,0,0.5,0,0,5,1,2013-01-13 10:26:00,2013-01-13 10:29:00,1,180,0.63,-73.991852,40.726437,-73.998192,40.724049,
43B2805A5B62A02E57151DAABBB56447,B56B7F2699895A683EC548908E37607E,VTS,CRD,12.5,0,0.5,2.5,0,15.5,1,2013-01-13 10:15:00,2013-01-13 10:28:00,3,780,3.21,-73.969444,40.800426,-73.983284,40.759766,5188497146850228
DB1964B903773868E191176E8EF47946,ED3EE7134D4EC8AF923D49D75BA1B354,VTS,CRD,4.5,0,0.5,1,0,6,1,2013-01-13 10:27:00,2013-01-13 10:30:00,1,180,0.8,-73.989792,40.741627,-73.997177,40.731483,4856655478734203
6483B9BFCB216EC88986EA3AB13064E7,8A6F25B1F3D56E03C30D01E9F9020B50,VTS,CRD,10.5,0,0.5,2,0,13,1,2013-01-13 10:20:00,2013-01-13 10:29:00,1,540,3.02,-73.972229,40.791271,-73.940681,40.805634,6011913294368350
40D1A2CFCCD327B057C2977B8540932E,4D73E6F2D65CB029EBD6C42E4DC5E7D3,VTS,CRD,41.5,0,0.5,8.3,4.8,55.1,1,2013-01-13 10:08:00,2013-01-13 10:28:00,6,1200,15.53,-73.87101,40.773792,-74.014938,40.709904,4916298109196712
4AC606EB5CB7CFAE5A51E18C04483E00,9E98D2C2B392ECA999ABFFA9F461FAE9,VTS,CSH,7.5,0,0.5,0,0,8,1,2013-01-13 10:20:00,2013-01-13 10:27:00,1,420,1.42,-74.004921,40.725601,-73.988464,40.720726,
BA0F42C2F50731C80ADDF679068557AC,2F7B8BBAE94849CD030D0006916C0292,VTS,CRD,12,0,0.5,2.4,0,14.9,1,2013-01-13 10:18:00,2013-01-13 10:30:00,5,720,3.26,-73.98481,40.724335,-73.973488,40.755993,5150792166559541
BA0F42C2F50731C80ADDF679068557AC,2F7B8BBAE94849CD030D0006916C0292,VTS,CRD,12,0,0.5,2.4,0,15.9,1,2013-01-13 10:18:00,2013-01-13 10:30:00,5,720,3.26,-73.98481,40.724335,-73.973488,40.755993,340786215715346
F12B5E863DA39F74166C62BB5600BDDF,CDA4EE8314014AF8F8B173C27B979A83,VTS,CRD,5,0,0.5,1.25,0,6.75,1,2013-01-13 10:24:00,2013-01-13 10:27:00,1,180,0.74,-73.968658,40.798683,-73.975967,40.78894,5412801540921287
6FC85A1A4C9E9824D0D1A10532166A81,DCEC660967D86477A1AD47AB84A4C1A0,VTS,CRD,52,0,0.5,10.4,4.8,67.7,2,2013-01-13 10:05:00,2013-01-13 10:31:00,1,1560,13.67,-73.805328,40.68214,-73.993607,40.757389,5108511933996254
73DA721418396866B840FB928984FDE3,55060A83AF918D526C1435E710A0C9DC,VTS,CSH,6,0,0.5,0,0,6.5,1,2013-01-13 10:23:00,2013-01-13 10:28:00,1,300,1.06,-73.945686,40.773579,-73.948921,40.784237,
15A9E27664231F9246FE73130F06334B,BA2D7486033EC5C7198D3185A239E906,VTS,CRD,6,0,0.5,1,0,7.5,1,2013-01-13 10:25:00,2013-01-13 10:30:00,5,300,1.13,-73.983688,40.726006,-73.991196,40.735241,5180292824289015
6A4CCEDBC4AC784C44CD7898B28F4EA9,907CA2B2468AC5BB7334068A24A2E885,VTS,CSH,7,0,0.5,0,0,7.5,1,2013-01-13 10:23asdf,2013-01-13 10:31asdf,1,480,1.41,-73.993385,40.75629,-73.979408,40.762688,
D0E11AB0F51BFD9FF4053F8A585D1A89,B45763400EF3F298115826B7ECC89F2A,VTS,CRD,8.5,0,0.5,1,0,10,1,2013-01-13 10:21:00,2013-01-13 10:29:00,2,480,1.98,-73.976357,40.744301,-73.999451,40.737621,5257089435341047
CD6A78E23B5D2EB36C2194A1ABC87FC2,E07E966186C2EF27E6DB3F4F5D9E47A3,VTS,CSH,5,0,0.5,0,0,5.5,1,2013-01-13 10:22:00,2013-01-13 10:26:00,1,240,0.73,-73.990738,40.757874,-74.000427,40.762306,
90D9BB5550B36A865858C5DB1B80A474,BD0913D639AA03DA954EA97E2A3A1101,VTS,CRD,33.5,0,0.5,10.05,0,44.05,1,2013-01-13 10:13:00,2013-01-13 10:31:00,1,1080,11.95,-73.776894,40.645088,-73.812981,40.767094,4539071399667834
AE70A4ABB700D2CDE5640872CE074177,1D755BCF1F0B65759306740826C9C87A,VTS,CSH,22,0,0.5,0,4.8,27.3,1,2013-01-13 10:17:00,2013-01-13 10:31:00,1,840,7.64,-73.946449,40.78133,-73.872543,40.774437,
2A206801A42E7E225C917753FC0DD27D,32DDCDE76F12CFC1EB8E4B900E85CD13,VTS,CSH,4.5,0,0.5,0,0,5,1,2013-01-13 10:32:00,2013-01-13 10:35:00,1,180,0.67,-73.988571,40.774937,-73.983566,40.781319,
9DEF98EAABE6CD625262DBDBE2EDAC44,10A222A73DA2952B4E71742F16D0689A,VTS,CSH,9,0,0.5,0,0,9.5,1,2013-01-13 10:24:00,2013-01-13 10:32:00,2,480,2.45,-73.983253,40.749084,-73.962303,40.778122,
B320B4F60F77FC79378DB0C44C5AC480,FBC33B7446C271C5B844FA9F4C234B6C,VTS,CSH,13,0,0.5,0,0,13.5,1,2013-01-13 10:20:00,2013-01-13 10:33:00,1,780,3.53,-73.948891,40.773853,-73.985519,40.747299,
D1F5D6E82D292B38A3D1FE3C5CC8BB6F,E0C9DAD5253385CD11BBFF46FA62E4CA,VTS,CRD,6,0,0.5,1.5,0,8,1,2013-01-13 10:30:00,2013-01-13 10:34:00,1,240,1.26,-73.950394,40.779732,-73.96077,40.765717,5340926319256172
EE07B576CBB5EB2F5C8C8B27AC3B7624,28C3B6B57FF0DC5133B535EBB596B119,VTS,CSH,6,0,0.5,0,0,6.5,1,2013-01-13 10:32:00,2013-01-13 10:37:00,4,300,1.33,-73.968956,40.766926,-73.958618,40.780876,
40898D85898A74F94FEC5325FF419AC3,434A938E503E77D343D723D94F4AAD00,VTS,CSH,8,0,0.5,0,0,8.5,1,2013-01-13 10:26:00,2013-01-13 10:33:00,2,420,2.07,-73.975426,40.760006,-73.992073,40.735401,
709DD66730D7384AB0B89FD6CA2D11C3,72E54DB8931525A5046D10C6F445CC0D,VTS,CRD,6,0,0.5,1.5,0,8,1,2013-01-13 10:30:00,2013-01-13 10:34:00,1,240,1.5,-73.960335,40.75972,-73.951408,40.77792,5304621745454681
319AE2555940BA65DB0749E1DD1FBA0B,0643BD11C91272BC9B3909549E06AE9C,VTS,CSH,5.5,0,0.5,0,0,6,1,2013-01-13 08:04:00,2013-01-13 08:08:00,1,240,0.89,-73.965843,40.762291,-73.955032,40.765694,
3B4DF1FC809C796FE02DB3964A50B3E7,69EFF17FB878D469C222312AB5723E02,VTS,CSH,52,0,0.5,0,4.8,57.3,2,2013-01-13 07:40:00,2013-01-13 08:08:00,5,1680,21.1,-73.969177,40.751011,-73.78344,40.643768,
74DA41EDA745ED72CEC41C9C4BF3E696,8BD304B834A571C38BF71DDB212ECA17,VTS,CRD,4.5,0,0.5,1.12,0,6.12,1,2013-01-13 08:04asdf,2013-01-13 08:08asdf,1,240,0.04,-74.011208,40.714958,-74.014786,40.711243,4486609648664970
99B1FD019B175E0CC6E57BC9E4FAAC94,8AE282BC39CD115383DD79130FBC35CF,VTS,CSH,6,0,0.5,0,0,6.5,1,2013-01-13 08:07:00,2013-01-13 08:12:00,3,300,1.17,-73.982269,40.777061,-73.978554,40.762478,
E47A6E6C81F18BCCC44A72AF9A60E9A6,C231CAD30EADFBD9E32BD75B042D17F4,VTS,CRD,8,0,0.5,1,0,9.5,1,2013-01-13 08:06:00,2013-01-13 08:11:00,1,300,1.97,-73.953003,40.778091,-73.973869,40.764755,
8C63EAF81CF0E0082DEF0093F80DBA54,962FF77FEA6616D146FE35FD19FDF560,VTS,CSH,20.5,0,0.5,0,0,21,1,2013-01-13 07:53:00,2013-01-13 08:09:00,1,960,6.24,-73.979584,40.766113,-73.915253,40.805874,
68BC16A99E915E44ADA7E639B4DD5F59,AE6EFA05CC49BA5C0EE68A9F1B19560E,VTS,CSH,9.5,0,0.5,0,0,10,1,2013-01-13 08:02:00,2013-01-13 08:13:00,2,660,1.39,-73.981842,40.724945,-73.992447,40.733711,
BFBE5007C3D6DE220018DFB4F965944E,DDB00744E44C2D17071535A5DD1D9C09,VTS,CRD,7.5,0,0.5,1,0,9,1,2013-01-13 08:05:00,2013-01-13 08:12:00,1,420,1.54,-73.98333,40.738895,-73.992844,40.752861,5145355999582920
BFBE5007C3D6DE220018DFB4F965944E,DDB00744E44C2D17071535A5DD1D9C09,VTS,CRD,7.5,0,0.5,1,0,10,1,2013-01-13 08:05:00,2013-01-13 08:12:00,1,420,1.54,-73.98333,40.738895,-73.992844,40.752861,4024007163189094
F1C9999513AF3506F13F6FB7AF823720,2D8B2120FDFD9CE42A451660C2C5B5C3,VTS,CSH,20.5,0,0.5,0,0,21,1,2013-01-13 07:52:00,2013-01-13 08:12:00,1,1200,6.33,-73.992752,40.763458,-73.911232,40.764439,
5711CD174E17A8E8B9C16E123795C4C1,A0E4376A7A6CCBC8F9AF2025526679B5,VTS,CSH,5.5,0,0.5,0,0,6,1,2013-01-13 08:07:00,2013-01-13 08:11:00,1,240,1.05,-73.988121,40.761486,-73.990669,40.750706,
A2E746DC18197E84D6628E60D6FFA66E,EC80C44184A92391686AD33DB6B121F9,VTS,CSH,6.5,0,0.5,0,0,7,1,2013-01-13 08:04:00,2013-01-13 08:10:00,1,360,1.27,-73.985283,40.761337,-73.99247,40.750896,
A2E746DC18197E84D6628E60D6FFA66E,EC80C44184A92391686AD33DB6B121F9,VTS,CSH,6.5,0,0.5,0,0,8,1,2013-01-13 08:04:00,2013-01-13 08:10:00,1,360,1.27,-73.985283,40.761337,-73.99247,40.750896,
EB3DBCDCF0C0BEA2837D6C8C9B95EBB3,9D461743AD62FF252480CA3F24242693,VTS,CRD,52,0,0.5,10.4,4.8,67.7,2,2013-01-13 07:44asdf,2013-01-13 08:12asdf,1,1680,17.5,-73.782074,40.646832,-73.996346,40.753166,4539331385041059
38CDA3BC722311C5FEE6E62E6E4F528E,A582D191C34D8E44F7E842E5E0F0FD4D,VTS,CRD,13,0,0.5,2.6,0,16.1,1,2013-01-13 08:01:00,2013-01-13 08:11:00,2,600,3.93,-73.980896,40.784641,-73.987129,40.74485,4532978944669825
10D46E92B811173F1EF037AFA030A61D,7716123C59E6C0D69E76A14B79F338C1,VTS,CSH,6.5,0,0.5,0,0,7,1,2013-01-13 08:09:00,2013-01-13 08:14:00,5,300,1.48,-73.973526,40.755802,-73.990677,40.750797,
A0B0CBCF79CE29AFDE338A116EC7F9A9,758AC8FA5B7650FC08F9B327E5880B9E,VTS,CRD,5,0,0.5,1,0,6.5,1,2013-01-13 08:09:00,2013-01-13 08:13:00,2,240,0.79,-73.983154,40.760101,-73.999214,40.759682,4929988570910196
A2D6145CF41C08596ADA09360F1F5A36,3B439E7048091C10ECA54B261CC6E6E0,VTS,CSH,6,0,0.5,0,0,6.5,1,2013-01-13 08:10:00,2013-01-13 08:16:00,5,360,0.85,-73.992867,40.722752,-73.98539,40.715504,
72FF6054FF9D43ADE48A1C294E7816F9,30248FDA2509E53E2C547B7E42150E59,VTS,CSH,9.5,0,0.5,0,0,10,1,2013-01-13 08:04:00,2013-01-13 08:12:00,5,480,2.68,-73.943344,40.799358,-73.974686,40.787457,
BE386D8524FCD16B3727DCF0A32D9B25,4EB96EC9F3A42794DEE233EC8A2616CE,VTS,CRD,9,0,0.5,0,0,9.5,1,2013-01-13 08:09:00,2013-01-13 08:17:00,2,480,2.32,-73.97718,40.752552,-73.993904,40.728809,4024007167465706
0E5C91D3EEB96AB7E08EA3955EAC1CCC,EADDFD0751FD8A8F32023F5A01BFB120,VTS,CRD,9,0,0.5,1.8,0,11.3,1,2013-01-13 08:04:00,2013-01-13 08:12:00,1,480,2.3,-73.946045,40.780483,-73.965286,40.766338,5463497664343305
0E5C91D3EEB96AB7E08EA3955EAC1CCC,EADDFD0751FD8A8F32023F5A01BFB120,VTS,CRD,9,0,0.5,1.8,0,12.3,1,2013-01-13 08:04:00,2013-01-13 08:12:00,1,480,2.3,-73.946045,40.780483,-73.965286,40.766338,5414420575506299
C1A48FC85303DE1EAA952C45E131915B,E6AE4A73BA0100B0CE5A9BD44EB9AC46,VTS,CSH,6,0,0.5,0,0,6.5,1,2013-01-13 08:10:00,2013-01-13 08:14:00,5,240,1.25,-73.990509,40.75581,-73.975197,40.761002,
F336B7BA8506D6FA12FF8F266282EFD0,B9D3C8A665791430FBD78D7E87D6BB0C,VTS,CSH,18,0,0.5,0,0,18.5,1,2013-01-13 07:58asdf,2013-01-13 08:13asdf,1,900,5.12,-74.003105,40.727852,-73.975258,40.674782,
404BF4FD48C248543BC8A2C2C8BE673A,4BF99B6BB342AC324A502FD1B38DE359,VTS,CSH,10,0,0.5,0,0,10.5,1,2013-01-13 08:07:00,2013-01-13 08:15:00,1,480,2.9,-73.981453,40.773918,-74.005516,40.738827,
D63A42D31C88B8DCB9BDC7BD896F6DA8,5217FA0AF50EF29679A352658CD1134C,VTS,CSH,4.5,0,0.5,0,0,5,1,2013-01-13 08:16:00,2013-01-13 08:18:00,2,120,0.88,-73.96917,40.753628,-73.976166,40.74448,
3EAD22178DDDC1F91CD43C6B4A24E843,A4D72EBBC905F4FC3B0D21742EBAEF34,VTS,CSH,16.5,0,0.5,0,0,17,1,2013-01-13 08:02:00,2013-01-13 08:13:00,6,660,5.69,-73.946571,40.800545,-74.00145,40.739357,
660C2445440AA99FC88669856B0E8E25,42B075ACA8824E186C9EAD3E2E4AFA56,VTS,CSH,18.5,0,0.5,0,0,19,1,2013-01-13 08:01:00,2013-01-13 08:17:00,5,960,5.79,-73.926155,40.77206,-73.991722,40.759609,
8E9A3FD279B9BDD1B17F83D198014861,3132D3A131AC28EC6A503C76259EF8B8,VTS,CRD,15.5,0,0.5,3,0,19,1,2013-01-13 09:36:00,2013-01-13 09:51:00,1,900,4.13,-73.919334,40.746731,-73.983665,40.762089,4511732525751428
D621051CFE9107B110936E45AC034F07,F08A609ACAEEF05D866CF0F94A3CD19D,VTS,CSH,8.5,0,0.5,0,0,9,1,2013-01-13 09:48:00,2013-01-13 09:55:00,1,420,2.32,-73.973427,40.763725,-73.993118,40.736397,
13161340C7ACC3E435FB6DC0042C72A2,876DFF7A83A1221F00BBAA8B05E5C81B,VTS,CRD,4.5,0,0.5,1.12,0,6.12,1,2013-01-13 09:50:00,2013-01-13 09:53:00,1,180,0.81,-73.990639,40.760986,-73.999115,40.757484,4532869201550669
AF9BBE0E7B41F9946E99366F98DE25D8,D84F7062AC4792636D22CC98A808384A,VTS,CSH,10,0,0.5,0,0,10.5,1,2013-01-13 09:44:00,2013-01-13 09:55:00,6,660,3.06,-74.006516,40.731766,-73.997078,40.747173,
AF9BBE0E7B41F9946E99366F98DE25D8,D84F7062AC4792636D22CC98A808384A,VTS,CSH,10,0,0.5,0,0,11.5,1,2013-01-13 09:44:00,2013-01-13 09:55:00,6,660,3.06,-74.006516,40.731766,-73.997078,40.747173,
784BC08C96E1096012D6A6ACEEDB750D,2C633DB3805D57E195283B96AE3DD2F1,VTS,CSH,8,0,0.5,0,0,8.5,1,2013-01-13 09:48:00,2013-01-13 09:55:00,1,420,1.84,-73.991913,40.745956,-73.984924,40.732307,
187D8DA70D3C90B5C0A20177D78DB1EA,3361DCEEB10355FCAE4B05971B64001C,VTS,CRD,6,0,0.5,1,0,7.5,1,2013-01-13 09:50:00,2013-01-13 09:56:00,1,360,0.77,-73.956314,40.784416,-73.944611,40.779785,5424548537295037
1D2F38C38954C49F63D6DBE7D6E2E037,3ABD0B273D4DC551CA8CA9F835418344,VTS,CSH,6.5,0,0.5,0,0,7,1,2013-01-13 09:49:00,2013-01-13 09:54:00,1,300,1.38,-73.993973,40.75119,-73.980507,40.760338,
48D360B909E19591E0EA7BDE4BB93A73,0445A68C5B84ECCF0EECA12C42B9EB95,VTS,CSH,18.5,0,0.5,0,0,19,1,2013-01-13 10:15:00,2013-01-13 10:35:00,5,1200,4.88,-73.995705,40.716633,-73.918114,40.687141,
710CAE26B9D7A9621DE7F8AF4B3EFDF6,AD43819C46BE3C34A67A3A4B5EE4713F,VTS,CSH,4.5,0,0.5,0,0,5,1,2013-01-13 10:23:00,2013-01-13 10:26:00,1,180,0.68,-73.954529,40.766163,-73.960747,40.757832,
6CD601F956CB2A01BEE445000A50E034,F9EDBC7EAB39748482A7D386DD64222E,VTS,CSH,7,0,0.5,0,0,7.5,1,2013-01-13 10:20:00,2013-01-13 10:27:00,1,420,0.98,-73.994293,40.759342,-73.979591,40.752819,
D93C9B85BF766435B7711C16DA556792,5A714F29A09E118561F8D771F2732491,VTS,CSH,16,0,0.5,0,0,16.5,1,2013-01-13 10:14:00,2013-01-13 10:28:00,1,840,4.43,-73.944954,40.776649,-73.988976,40.741646,
59B3B03F5AF169BF964148647DB39FE6,E7324CC3B4BA6834CA8FC3DA692DDDEB,VTS,CSH,18.5,0,0.5,0,0,19,1,2013-01-13 10:13:00,2013-01-13 10:30:00,1,1020,5.65,-73.986427,40.750553,-73.939293,40.816101,
59B3B03F5AF169BF964148647DB39FE6,E7324CC3B4BA6834CA8FC3DA692DDDEB,VTS,CSH,18.5,0,0.5,0,0,20,1,2013-01-13 10:13:00,2013-01-13 10:30:00,1,1020,5.65,-73.986427,40.750553,-73.939293,40.816101,
389A20E67D9E24A76DAE17B8A9B92470,5FF16A2DA76372B6290FD409864EC590,VTS,CRD,5,0,0.5,1,0,6.5,1,2013-01-13 10:28:00,2013-01-13 10:31:00,1,180,0.89,-74.001701,40.745949,-74.001701,40.745949,4716400578873563
9F4C994968F52FA02432BEABBCBE2AAB,D6CD08D40A7361C08EC139629E37AF70,VTS,CRD,9.5,0,0.5,1.9,0,11.9,1,2013-01-13 10:18:00,2013-01-13 10:29:00,1,660,2.02,-73.96273,40.758362,-73.983849,40.774693,5369264675238444
ED7DCB3ED07F37CB36A3F9893D62176E,22EDCDBA5AF98FD084560D941475F8D0,VTS,CRD,4.5,0,0.5,1.12,0,6.12,1,2013-01-13 10:27:00,2013-01-13 10:30:00,6,180,0.89,-73.976913,40.785057,-73.969902,40.793819,4929436678299609
F5B5E83EF52481B2BAD92B1CD8FA9EC7,E3D586168AE361713191D71B8C37F9FC,VTS,CSH,6,0,0.5,0,0,6.5,1,2013-01-13 10:23:00,2013-01-13 10:27:00,1,240,1.18,-73.954498,40.787281,-73.960739,40.772583,
968C0B776745BC3BC3BF199F2D9D3E3B,4CB1C0003BD8B2ADE7B0ABE2CCEC228D,VTS,CSH,8.5,0,0.5,0,0,9,1,2013-01-13 10:22:00,2013-01-13 10:30:00,2,480,2.2,-73.990128,40.738567,-73.978699,40.764542,
91BF7F7C074B4A58C93C2569BDA50D48,B52D171314326CC92F27BBF3E0C0698F,VTS,CRD,6,0,0.5,1.2,0,7.7,1,2013-01-13 10:26:00,2013-01-13 10:30:00,1,240,1,-74.011078,40.715916,-74.005066,40.72311,4024007123614017
1334879C7B89AA549E87C1954ECA58CF,C8355816470FAFED6AA4212524AAAA90,VTS,CSH,8.5,0,0.5,0,0,9,1,2013-01-13 10:20:00,2013-01-13 10:29:00,1,540,1.97,-73.979378,40.77166,-73.994644,40.753971,
D63A42D31C88B8DCB9BDC7BD896F6DA8,5217FA0AF50EF29679A352658CD1134C,VTS,CRD,5.5,0,0.5,2,0,8,1,2013-01-13 10:27:00,2013-01-13 10:32:00,1,300,0.84,-73.973068,40.743244,-73.974648,40.750519,4929176252381254
E2214C4F27A108FD90DBA830B6DA7FD8,3C702CCB8C56E9D075A4EC7C354C8CC7,VTS,CSH,4.5,0,0.5,0,0,5,1,2013-01-13 10:26:00,2013-01-13 10:29:00,2,180,0.72,-73.952049,40.77784,-73.958534,40.768642,
B51AED1595F4C8796CBA85B4B2CB4FA3,F5F681F7AF1695DF427C34688AF3CAC6,VTS,CSH,5,0,0.5,0,0,5.5,1,2013-01-13 10:28:00,2013-01-13 10:31:00,1,180,0.99,-73.96579,40.771336,-73.957458,40.782719,
31F33E3A32FD6AA1F92620589AA43CC7,81F5944FE3123E34EB68602DF424AFF4,VTS,CRD,9,0,0.5,3.5,0,13,1,2013-01-13 10:20asdf,2013-01-13 10:27asdf,6,420,2.41,-73.992615,40.743225,-74.007927,40.717297,6011065727859511
EE1513D432B07F7E0B5E2ED1EF629086,BE381B7969C0BC767DCDA7974BF6B875,VTS,CRD,7.5,0,0.5,1.5,0,9.5,1,2013-01-13 10:21:00,2013-01-13 10:28:00,6,420,1.67,-73.994896,40.753838,-73.995262,40.769627,4539794407367598
30EB0664C41FF6B0ED5E94855BC9AEF0,B11C57D8A5C3FA200FA94112F46A2CB3,VTS,CSH,8.5,0,0.5,0,0,9,1,2013-01-13 10:26asdf,2013-01-13 10:34asdf,1,480,2.29,-73.98774,40.77029,-73.96032,40.7784,
384866003E187ED11C1727CCA9EA9DF4,5F5061D2A29AE32CF3CD67DF1A32BF3A,VTS,CRD,6.5,0,0.5,1.3,0,8.3,1,2013-01-13 09:44:00,2013-01-13 09:49:00,1,300,1.24,-73.957573,40.782906,-73.965942,40.790066,340544470576089
A99918E1871ECEA0A88DB70ACFFCED4E,AB9D1D86DD84B4368A5976270B34094A,VTS,CRD,43.5,0.5,0.5,5,0,49.5,1,2013-01-13 04:03:00,2013-01-13 04:34:00,1,1860,14.56,-73.999107,40.728142,-73.894615,40.885612,4716615776980700
219F8CFAB081F561EE59AFFC499F8BA2,F97B20080497F3D1DCA9A58568A32EB8,VTS,CRD,13.5,0.5,0.5,3.5,0,18,1,2013-01-13 04:20:00,2013-01-13 04:31:00,2,660,4.02,-73.977692,40.763523,-73.94632,40.766029,4539212818274048
8CD993E79B07D1700204DA643D611AFB,51AA4274584C9E75DB7D85C50159CEDD,VTS,CSH,12.5,0.5,0.5,0,0,13.5,1,2013-01-13 04:21:00,2013-01-13 04:33:00,1,720,3.33,-73.989426,40.755409,-73.965393,40.800869,
A7FBDDF1D29355867AEF9CC849E58C91,2F7F99E28FEC2914E6C7F0CF2B3F7487,VTS,CSH,18,0.5,0.5,0,0,19,1,2013-01-13 04:21:00,2013-01-13 04:41:00,1,1200,4.59,-74.008415,40.74057,-73.962364,40.758781,
